No,Year,ID,x,y,Binary Code,Binary Code2,Cen,Index,Outlier,Outlier.Log,Outlier.CLR,Outlier.95,D5outliers,g,gptile,gboolean,D5md.cla,D5md.rob,D5chi_rd,D5chi_md,eucliean,0.7outliers,0.7md.cla,0.7md.rob,0.7chi_rd,0.7chi_md,boolean_euc,boolean_clr,boolean_pc,RD_re,PC1_ILR5,PC2_ILR5,Cu0,As0,Pb0,Zn0,Ni0,Cd0,Cr0,Hg0,F0,Cu_DL,As_DL,Pb_DL,Zn_DL,Ni_DL,Cd_DL,Cu_log,As_log,Pb_log,Zn_log,Ni_log,Cd_log,Cu_MLE,As_MLE,Pb_MLE,Zn_MLE,Ni_MLE,Cd_MLE,Cu_ROS,As_ROS,Pb_ROS,Zn_ROS,Ni_ROS,Cd_ROS,Cu_ALR,As_ALR,Pb_ALR,Zn_ALR,Ni_ALR,Cd_ALR,Cu_ILR,As_ILR,Pb_ILR,Zn_ILR,Ni_ILR,Cd_ILR,z.1,z.2,z.3,z.4,z.5,Cu_CLR,As_CLR,Pb_CLR,Zn_CLR,Ni_CLR,Cd_CLR,ilr.Cu,ilr.As,ilr.Pb,ilr.Zn,ilr.Ni,ilr.Cd,Nigthlight,Altitude,LC7
892,2019,885,1116562.48,1683486.169,1,2,1,3,0,0,0,0,FALSE,7.177724534,0.524808184,1,2.20221113,2.591181641,0.757223858,0.565507054,12.85571219,FALSE,2.20221113,2.531974625,0.731736051,0.565507054,-1,-1,1,2.591181641,0.312546342,1.643769656,18.6,6.5,35,94,5.1,0,0,0.06,0,18.6,6.5,35,94,5.1,0.065,2.923161581,1.871802177,3.555348061,4.543294782,1.62924054,-2.733368009,18.6,6.5,35,94,5.1,0.073039482,18.6,6.5,35,94,5.1,0.050860291,18.6,6.5,35,94,5.1,0.068625998,18.6,6.5,35,94,5.1,0.067410624,-0.417439634,5.508309712,-0.698583826,0.330190306,0.914940342,0.952179165,-0.099180239,1.584365646,2.572312367,-0.341741876,-4.667935063,1.043060015,-0.108646508,1.735585607,2.817827016,-0.374359469,-5.113466662,8,46,2
893,2019,886,1110139.341,1682835.278,2,2,1,3,0,0,0,0,FALSE,11.78426894,0.859335038,1,2.530854924,2.911680171,0.868208748,0.731239594,11.47887654,FALSE,2.530854924,2.861575522,0.853857502,0.731239594,-1,-1,-1,-2.911680171,-2.242461393,0.221437348,58.2,13.12,31.4,86.4,18.5,0,0,0,205,58.2,13.12,31.4,86.4,18.5,0.065,4.063885355,2.574137784,3.446807893,4.458987676,2.917770732,-2.733368009,58.2,13.12,31.4,86.4,18.5,0.098983056,58.2,13.12,31.4,86.4,18.5,0.029525553,58.2,13.12,31.4,86.4,18.5,0.070683329,58.2,13.12,31.4,86.4,18.5,0.069878558,-1.759956229,5.400222012,-0.715719188,0.748474463,0.810425422,1.597119853,0.107372282,0.980042391,1.992222174,0.45100523,-5.127761931,1.749557141,0.117620442,1.07358265,2.182370049,0.494051477,-5.617181758,10,34,1
894,2019,887,1110219.152,1680099.574,2,2,1,3,0,0,1,1,TRUE,11.6275769,0.851150895,1,3.452043367,4.143552632,0.995809861,0.964051451,11.00520381,TRUE,3.452043367,4.101652909,0.995153127,0.964051451,-1,1,-1,-4.143552632,-0.624114876,-0.17084985,86.7,8.63,26.8,176.9,9.4,0,0,0,0,86.7,8.63,26.8,176.9,9.4,0.065,4.462453884,2.155244505,3.288401888,5.175584601,2.240709689,-2.733368009,86.7,8.63,26.8,176.9,9.4,0.095899502,86.7,8.63,26.8,176.9,9.4,0.004889653,86.7,8.63,26.8,176.9,9.4,0.074809026,86.7,8.63,26.8,176.9,9.4,0.074116508,-1.223331753,5.580027641,-1.334439694,0.9768053,1.571010386,2.009074288,-0.298135091,0.835022292,2.722205005,-0.212669907,-5.055496587,2.200830614,-0.326590629,0.91472109,2.982026175,-0.23296821,-5.538019041,10,18,1
895,2019,888,1116756.335,1680403.98,2,2,1,3,0,0,0,0,FALSE,9.019904377,0.70741688,1,2.697038343,3.152809435,0.923052719,0.798954059,12.05074505,FALSE,2.697038343,3.086471995,0.910174941,0.798954059,-1,-1,-1,-3.152809435,-0.678453415,1.798260802,30.9,10.49,41.5,87.8,6.5,0,0,0,0,30.9,10.49,41.5,87.8,6.5,0.065,3.430756184,2.350422422,3.725693427,4.475061501,1.871802177,-2.733368009,30.9,10.49,41.5,87.8,6.5,0.086891513,30.9,10.49,41.5,87.8,6.5,0.035205621,30.9,10.49,41.5,87.8,6.5,0.071088695,30.9,10.49,41.5,87.8,6.5,0.070149029,-0.861142275,5.517484446,-0.529883246,0.245648514,1.10234695,1.231322451,0.15098869,1.526259694,2.275627768,-0.327631556,-4.856567047,1.348846164,0.165399822,1.671933727,2.492825322,-0.358902387,-5.320102647,10,7,2
896,2019,889,1110847.177,1679356.811,2,2,1,3,0,0,0,0,FALSE,10.35457696,0.795907928,1,2.41422301,2.773374318,0.825929097,0.67673128,12.01772955,FALSE,2.41422301,2.766850135,0.823725914,0.67673128,-1,-1,-1,-2.773374318,-1.04289163,-0.496003495,47.1,8.74,19.5,156.8,14,0,0.5,0,0,47.1,8.74,19.5,156.8,14,0.065,3.852273001,2.16791019,2.970414466,5.054971108,2.63905733,-2.733368009,47.1,8.74,19.5,156.8,14,0.090689546,47.1,8.74,19.5,156.8,14,0.051522231,47.1,8.74,19.5,156.8,14,0.071015739,47.1,8.74,19.5,156.8,14,0.069944427,-1.344732799,5.448275143,-1.474004138,0.879983253,0.857873028,1.514844361,-0.169518451,0.632985825,2.717542468,0.301628689,-4.997482892,1.659428855,-0.185698159,0.69340123,2.976918621,0.330417674,-5.474468222,9,21,1
897,2019,890,1056881.768,1685668.433,2,2,1,3,0,0,0,0,FALSE,9.791828607,0.758056266,1,1.639396363,1.782308596,0.327223191,0.251988824,12.46327748,FALSE,1.639396363,1.792245912,0.332683352,0.251988824,-1,-1,-1,-1.782308596,-1.192998867,-0.196038207,33.5,8.72,23.1,119.6,16.1,0,0.5,0,0,33.5,8.72,23.1,119.6,16.1,0.065,3.511545439,2.165619238,3.139832618,4.784152842,2.778819272,-2.733368009,33.5,8.72,23.1,119.6,16.1,0.068760081,33.5,8.72,23.1,119.6,16.1,0.086976842,33.5,8.72,23.1,119.6,16.1,0.069056941,33.5,8.72,23.1,119.6,16.1,0.067834791,-1.315653014,5.431884598,-1.162709981,0.799809936,0.518115641,1.229997217,-0.115928984,0.858284395,2.502604619,0.49727105,-4.972228296,1.347394442,-0.12699384,0.940203448,2.741466005,0.544733142,-5.446803198,10,68,2
898,2019,891,1055117.294,1686851.373,1,1,1,3,0,0,0,0,FALSE,9.428892221,0.737595908,1,1.513878645,1.634640705,0.249610202,0.192533715,12.4650403,FALSE,1.513878645,1.63624049,0.250409342,0.192533715,-1,-1,-1,-1.634640705,-1.390573122,-0.412660493,33.6,7.62,23.3,95.5,18.7,0,0.5,0,373,33.6,7.62,23.3,95.5,18.7,0.065,3.514526067,2.03077637,3.148453361,4.559126247,2.928523524,-2.733368009,33.6,7.62,23.3,95.5,18.7,0.069702937,33.6,7.62,23.3,95.5,18.7,0.086619681,33.6,7.62,23.3,95.5,18.7,0.067130322,33.6,7.62,23.3,95.5,18.7,0.065958213,-1.42273722,5.366443111,-0.997496364,0.972242018,0.414366372,1.270747451,-0.213002246,0.904674745,2.315347632,0.684744908,-4.96251249,1.392034088,-0.23333227,0.99102153,2.536336253,0.750100465,-5.436160065,10,27,4
899,2019,892,1082764.887,1657630.774,1,1,1,3,0,0,0,0,FALSE,7.327972582,0.545268542,1,1.336883422,1.330557563,0.120083948,0.122271374,13.12225653,FALSE,1.336883422,1.337476205,0.122477534,0.122271374,-1,-1,-1,-1.330557563,-1.379577932,0.353750122,17,7.42,21.3,66.9,14.3,0,0,0,0,17,7.42,21.3,66.9,14.3,0.065,2.833213344,2.004179057,3.058707073,4.203198967,2.660259537,-2.733368009,17,7.42,21.3,66.9,14.3,0.063222651,17,7.42,21.3,66.9,14.3,0.097420727,17,7.42,21.3,66.9,14.3,0.06173439,17,7.42,21.3,66.9,14.3,0.060243255,-1.243161181,5.258497368,-0.80927798,0.606295565,0.12229681,0.841514458,0.012480171,1.067008187,2.211500081,0.668560651,-4.801063549,0.921832902,0.013671343,1.168848906,2.422576961,0.7323715,-5.259301612,5,96,3
900,2019,893,1081970.936,1655246.661,1,1,1,3,0,0,0,0,FALSE,9.632479955,0.749360614,1,1.987546958,2.280037834,0.607869898,0.443412668,13.40948243,FALSE,1.987546958,2.219996273,0.575317183,0.443412668,-1,-1,1,2.280037834,0.334116413,0.853380452,20.5,7.25,47.9,144.9,10.9,0,0.6,0,0,20.5,7.25,47.9,144.9,10.9,0.065,3.020424886,1.981001469,3.869115504,4.976043849,2.388762789,-2.733368009,20.5,7.25,47.9,144.9,10.9,0.025273783,20.5,7.25,47.9,144.9,10.9,0.023448195,20.5,7.25,47.9,144.9,10.9,0.072425008,20.5,7.25,47.9,144.9,10.9,0.071040567,-0.485625218,5.770249822,-0.782716539,0.590810695,0.446652552,0.75528417,-0.284139248,1.603974788,2.710903133,0.123622073,-4.909644915,0.827372354,-0.311258951,1.757066346,2.969645594,0.135421196,-5.378246539,6,45,3
901,2019,894,1083296.008,1647641.498,1,1,0,1,0,0,0,0,FALSE,12.31955632,0.882352941,1,2.062515621,2.358144029,0.648679687,0.486540534,14.25029182,FALSE,2.062515621,2.291178691,0.613804109,0.486540534,1,-1,1,2.358144029,0.937950488,2.505497478,18.3,11.18,47.5,115.3,7.8,0.4,0,0.39,0,18.3,11.18,47.5,115.3,7.8,0.4,2.90690106,2.414126468,3.860729711,4.747537427,2.054123734,-0.916290732,18.3,11.18,47.5,115.3,7.8,0.4,18.3,11.18,47.5,115.3,7.8,0.4,18.3,11.18,47.5,115.3,7.8,0.4,18.3,11.18,47.5,115.3,7.8,0.4,0.129343324,4.262458593,-0.62706775,0.054203884,0.60300463,0.395713115,-0.097061477,1.349541766,2.236349483,-0.457064211,-3.427478676,0.433481999,-0.106325521,1.478348936,2.449798116,-0.500688757,-3.754614773,9,174,4
902,2019,895,1084502.618,1652414.405,1,2,0,2,1,1,1,1,TRUE,17.11165492,0.964705882,1,4.276151209,4.814314627,0.999687834,0.997390889,13.74596813,TRUE,4.276151209,4.684807645,0.999464214,0.997390889,1,1,1,4.814314627,2.007681054,1.478279863,70.3,5.77,43.1,100.6,7.8,1.83,0,0.07,0,70.3,5.77,43.1,100.6,7.8,1.83,4.252771799,1.752672081,3.763522997,4.611152258,2.054123734,0.604315967,70.3,5.77,43.1,100.6,7.8,1.83,70.3,5.77,43.1,100.6,7.8,1.83,70.3,5.77,43.1,100.6,7.8,1.83,70.3,5.77,43.1,100.6,7.8,1.83,0.375353116,2.925524935,-0.599364398,1.143728558,1.554678956,1.413011993,-1.087087725,0.923763191,1.771392452,-0.785636072,-2.235443839,1.547877085,-1.190844938,1.011931875,1.940463208,-0.860621197,-2.448806033,10,7,1
903,2019,896,1082785.709,1656584.153,1,2,1,3,0,0,0,0,FALSE,9.960645177,0.770332481,1,2.336066411,2.705419513,0.802043815,0.63733881,12.41543535,FALSE,2.336066411,2.696173741,0.798633521,0.63733881,-1,-1,1,2.705419513,0.336692025,-0.620404135,44,5.21,27.2,193.1,11.3,0,0,0.1,0,44,5.21,27.2,193.1,11.3,0.065,3.784189634,1.650579856,3.303216973,5.263208189,2.424802726,-2.733368009,44,5.21,27.2,193.1,11.3,0.085849231,44,5.21,27.2,193.1,11.3,0.028989685,44,5.21,27.2,193.1,11.3,0.072847816,44,5.21,27.2,193.1,11.3,0.071780222,-0.786814217,5.647999876,-1.38592308,1.187117708,0.961231701,1.485547788,-0.648061991,1.004575127,2.964566343,0.126160879,-4.932788147,1.627336067,-0.709916342,1.100456916,3.247519719,0.138202319,-5.403598679,6,12,1
904,2019,897,1085037.697,1651142.672,1,2,1,3,0,0,0,0,FALSE,7.584343623,0.567774936,1,2.540142307,2.994080932,0.889512294,0.735341432,12.86444719,FALSE,2.540142307,2.888687244,0.86175691,0.735341432,-1,-1,-1,-2.994080932,-0.215485542,0.687264416,22.8,4.68,43.1,61.4,10.4,0,0.7,0,0,22.8,4.68,43.1,61.4,10.4,0.065,3.126760536,1.54329811,3.763522997,4.117409835,2.341805806,-2.733368009,22.8,4.68,43.1,61.4,10.4,0.027556513,22.8,4.68,43.1,61.4,10.4,0.020320918,22.8,4.68,43.1,61.4,10.4,0.065858271,22.8,4.68,43.1,61.4,10.4,0.064810941,-0.762286298,5.451541312,-0.250235783,0.97243523,0.555046812,1.100674463,-0.482787963,1.737436924,2.091323762,0.315719733,-4.76236692,1.205728464,-0.528867716,1.903266791,2.290930399,0.34585364,-5.216911579,10,13,1
905,2019,898,1083662.114,1648990.959,1,2,1,4,1,1,0,0,FALSE,17.19036863,0.965217391,1,2.855537933,3.269093172,0.942047915,0.852054963,12.13313573,FALSE,2.855537933,3.238151881,0.937411958,0.852054963,-1,-1,-1,-3.269093172,-0.005402426,-0.500182046,80.4,9.43,68.1,296.3,21.5,0,0,0.16,205,80.4,9.43,68.1,296.3,21.5,0.065,4.387014176,2.243896097,4.220977213,5.691372455,3.068052935,-2.733368009,80.4,9.43,68.1,296.3,21.5,0.086012373,80.4,9.43,68.1,296.3,21.5,0.047629329,80.4,9.43,68.1,296.3,21.5,0.079344219,80.4,9.43,68.1,296.3,21.5,0.078456002,-0.951965952,6.124861026,-1.039726446,1.211384913,0.932646438,1.542664913,-0.600453167,1.37662795,2.847023191,0.223703672,-5.389566559,1.689904743,-0.657763488,1.508020363,3.118757647,0.245055094,-5.903974359,10,9,1
906,2019,899,1083999.038,1654717.838,1,2,1,3,0,0,0,0,FALSE,5.295562612,0.299744246,-1,1.274510869,1.510704912,0.191126664,0.101714281,13.25469483,FALSE,1.274510869,1.490644257,0.182351023,0.101714281,-1,-1,1,1.510704912,0.403101617,0.415093242,13.4,3.7,15.6,86.3,5.6,0,0.7,0.07,66,13.4,3.7,15.6,86.3,5.6,0.065,2.595254707,1.30833282,2.747270914,4.457829598,1.722766598,-2.733368009,13.4,3.7,15.6,86.3,5.6,0.090588097,13.4,3.7,15.6,86.3,5.6,0.020217225,13.4,3.7,15.6,86.3,5.6,0.060505546,13.4,3.7,15.6,86.3,5.6,0.058998735,-0.510919832,5.252350659,-1.209547645,0.694575542,0.616942259,0.92838548,-0.358536407,1.080401687,2.790960371,0.055897371,-4.497108503,1.016995339,-0.392756956,1.183520751,3.057343905,0.061232502,-4.926335541,9,7,4
907,2019,900,1082818.102,1663135.572,2,2,1,3,0,0,0,0,FALSE,11.66900087,0.85370844,1,2.467004175,2.814794284,0.839473158,0.702069955,11.60438171,FALSE,2.467004175,2.79658298,0.8336123,0.702069955,-1,-1,-1,-2.814794284,-1.852276131,0.146277179,54.5,13.46,25.5,122.8,15.5,0,0.5,0,0,54.5,13.46,25.5,122.8,15.5,0.065,3.998200702,2.599722324,3.238678452,4.810557016,2.740840024,-2.733368009,54.5,13.46,25.5,122.8,15.5,0.065419082,54.5,13.46,25.5,122.8,15.5,0.056647148,54.5,13.46,25.5,122.8,15.5,0.071843305,54.5,13.46,25.5,122.8,15.5,0.070907182,-1.606828992,5.446849742,-1.111485991,0.628537467,0.889088262,1.541264874,0.142786497,0.781742625,2.353621188,0.283904196,-5.10331938,1.688371077,0.15641477,0.856356139,2.578262833,0.311001465,-5.590406286,8,27,2
908,2019,901,1083124.646,1661999.501,2,2,1,3,0,0,0,0,FALSE,11.33893343,0.839897698,1,2.097717596,2.320122816,0.629050655,0.506683471,11.92241539,FALSE,2.097717596,2.306870345,0.622101103,0.506683471,-1,-1,-1,-2.320122816,-2.001074538,0.140800234,45.5,12.73,28.1,100.7,18.7,0,0.5,0,0,45.5,12.73,28.1,100.7,18.7,0.065,3.817712326,2.543961413,3.335769576,4.6121458,2.928523524,-2.733368009,45.5,12.73,28.1,100.7,18.7,0.099044537,45.5,12.73,28.1,100.7,18.7,0.023238615,45.5,12.73,28.1,100.7,18.7,0.070353539,45.5,12.73,28.1,100.7,18.7,0.069345141,-1.637459841,5.423673977,-0.902534283,0.677003457,0.628751432,1.389470086,0.115719173,0.907527337,2.18390356,0.500281284,-5.096901439,1.522088218,0.126764003,0.994146388,2.392346486,0.548030689,-5.583375783,10,39,2
909,2019,902,1132095.493,1694794.331,1,1,1,3,0,0,0,0,FALSE,3.783993351,0.119693095,-1,1.199488599,1.303300144,0.110922812,0.079974585,13.3889405,FALSE,1.199488599,1.284258767,0.104778378,0.079974585,-1,-1,-1,-1.303300144,-0.80803857,0.260427025,8.7,2.83,12.1,30.8,7.4,0,0.5,0,0,8.7,2.83,12.1,30.8,7.4,0.065,2.163323026,1.040276712,2.493205453,3.42751469,2.00148,-2.733368009,8.7,2.83,12.1,30.8,7.4,0.053073987,8.7,2.83,12.1,30.8,7.4,0.047944386,8.7,2.83,12.1,30.8,7.4,0.044483622,8.7,2.83,12.1,30.8,7.4,0.043234326,-0.990198109,4.981838038,-0.660656397,0.850891337,0.114440301,0.832543132,-0.290503182,1.162425559,2.096734796,0.670700106,-4.47190041,0.912005307,-0.318230292,1.2733734,2.29685789,0.734715155,-4.898721459,9,79,3
910,2019,903,1126400.161,1696039.827,1,1,1,3,0,0,0,0,FALSE,6.045971235,0.39028133,-1,1.270675853,1.367852911,0.13331169,0.100523928,13.28022589,FALSE,1.270675853,1.347258944,0.125908967,0.100523928,-1,-1,-1,-1.367852911,-0.557984608,0.979842858,12.7,5.85,21.8,63.8,8,0,0.7,0,0,12.7,5.85,21.8,63.8,8,0.065,2.541601993,1.766441661,3.08190997,4.15575319,2.079441542,-2.733368009,12.7,5.85,21.8,63.8,8,0.080313299,12.7,5.85,21.8,63.8,8,0.043823262,12.7,5.85,21.8,63.8,8,0.060609179,12.7,5.85,21.8,63.8,8,0.059083976,-0.807767237,5.264465486,-0.759321823,0.444239547,0.326796789,0.742209855,-0.032950477,1.282517831,2.356361052,0.280049403,-4.628187664,0.81305016,-0.036095439,1.404927893,2.581264203,0.306778751,-5.069925567,10,299,3
911,2019,904,1115865.562,1703154.664,1,1,1,3,0,0,0,0,FALSE,5.753613381,0.354987212,-1,1.919566469,2.192825834,0.560302647,0.404362811,13.02085931,FALSE,1.919566469,2.130222832,0.525164642,0.404362811,-1,-1,-1,-2.192825834,-0.603837251,1.374751425,13.6,5.43,26.6,46.6,6.8,0,0,0,0,13.6,5.43,26.6,46.6,6.8,0.065,2.610069793,1.691939134,3.280911216,3.841600541,1.916922612,-2.733368009,13.6,5.43,26.6,46.6,6.8,0.096358304,13.6,5.43,26.6,46.6,6.8,0.056393787,13.6,5.43,26.6,46.6,6.8,0.059516746,13.6,5.43,26.6,46.6,6.8,0.058281249,-0.791550426,5.228624259,-0.396467224,0.466674392,0.490129072,0.860241721,-0.057888938,1.531083144,2.09177247,0.167094541,-4.592302938,0.942347591,-0.063414154,1.677217551,2.291421934,0.183042898,-5.03061582,9,84,3
912,2019,905,1128615.978,1697420.086,1,1,1,3,0,0,0,0,FALSE,7.687910993,0.578005115,1,2.419348376,2.91554167,0.869270224,0.679238373,11.97514473,FALSE,2.419348376,2.847238925,0.849551312,0.679238373,-1,-1,-1,-2.91554167,-0.317383695,1.175158758,31,6.66,30.8,81.5,5.9,0,0.7,0.08,0,31,6.66,30.8,81.5,5.9,0.065,3.433987204,1.896119485,3.42751469,4.40060302,1.774952351,-2.733368009,31,6.66,30.8,81.5,5.9,0.098492441,31,6.66,30.8,81.5,5.9,0.081630861,31,6.66,30.8,81.5,5.9,0.068396026,31,6.66,30.8,81.5,5.9,0.067523325,-0.805156878,5.396504362,-0.688077357,0.578365592,1.173114795,1.39433811,-0.14352961,1.387865596,2.360953926,-0.264696743,-4.734931279,1.527420872,-0.15722881,1.520330587,2.586295445,-0.289960754,-5.18685734,9,287,3
913,2019,906,1126872.959,1694547.084,1,1,1,3,0,0,0,0,FALSE,7.425602919,0.552429668,1,1.810562502,2.022575812,0.463583339,0.342809411,12.30564435,FALSE,1.810562502,2.012002177,0.457495815,0.342809411,-1,-1,-1,-2.022575812,-1.291450483,0.587159399,24.7,8.46,17.4,81.1,9,0,0,0,0,24.7,8.46,17.4,81.1,9,0.065,3.206803244,2.135349174,2.856470206,4.395682961,2.197224577,-2.733368009,24.7,8.46,17.4,81.1,9,0.086148659,24.7,8.46,17.4,81.1,9,0.032669708,24.7,8.46,17.4,81.1,9,0.064346151,24.7,8.46,17.4,81.1,9,0.063169931,-1.244810558,5.215782976,-1.088387777,0.46267982,0.713879921,1.201869361,0.130415291,0.851536324,2.390749079,0.192290695,-4.766860749,1.31658192,0.142862793,0.932811306,2.618934399,0.210643902,-5.221834321,10,145,3
914,2019,907,1124683.267,1693190.515,1,1,1,3,0,0,1,1,TRUE,7.813889212,0.593861893,1,3.513301271,4.278466824,0.997412836,0.969624985,10.6180464,TRUE,3.513301271,4.17685782,0.996273027,0.969624985,-1,1,-1,-4.278466824,-1.98211433,-0.489175126,71.9,6.88,11.8,68.2,9,0,0,0.1,0,71.9,6.88,11.8,68.2,9,0.065,4.275276265,1.928618652,2.468099531,4.222444565,2.197224577,-2.733368009,71.9,6.88,11.8,68.2,9,0.086936124,71.9,6.88,11.8,68.2,9,0.075515726,71.9,6.88,11.8,68.2,9,0.063823914,71.9,6.88,11.8,68.2,9,0.063529769,-1.823572477,4.98186918,-1.24050927,1.067676869,1.46940444,2.219373446,-0.127284166,0.412196713,2.166541746,0.141321759,-4.812149498,2.4312018,-0.139432818,0.451538876,2.373327573,0.15481023,-5.271445661,10,92,3
915,2019,908,1126204.232,1694342.282,1,2,0,1,0,0,0,0,FALSE,10.09225483,0.778516624,1,2.786351165,3.264983501,0.941448795,0.830254706,14.40902403,FALSE,2.786351165,3.159352998,0.924239188,0.830254706,1,-1,1,3.264983501,2.416558076,2.911757188,17,6.49,51.3,120.6,3.6,0.43,0.9,0,0,17,6.49,51.3,120.6,3.6,0.43,2.833213344,1.870262531,3.937690752,4.792479284,1.280933845,-0.84397007,17,6.49,51.3,120.6,3.6,0.43,17,6.49,51.3,120.6,3.6,0.43,17,6.49,51.3,120.6,3.6,0.43,17,6.49,51.3,120.6,3.6,0.43,0.776402617,4.25317567,-0.604426768,0.152530595,1.09762736,0.521445063,-0.44150575,1.625922471,2.480711003,-1.030834436,-3.155738351,0.571214447,-0.483645317,1.781108828,2.71748275,-1.129222547,-3.456938161,10,30,1
916,2019,909,1125243.635,1696455.903,1,2,0,1,0,0,0,0,FALSE,13.02410054,0.901790281,1,1.739344698,2.059679599,0.484913285,0.303917938,13.66708409,FALSE,1.739344698,1.988499371,0.443961087,0.303917938,-1,-1,1,2.059679599,1.397545126,1.409271529,32,7.17,43.6,140,8.5,0.41,0.6,0,0,32,7.17,43.6,140,8.5,0.41,3.465735903,1.969905655,3.77505715,4.941642423,2.140066163,-0.891598119,32,7.17,43.6,140,8.5,0.41,32,7.17,43.6,140,8.5,0.41,32,7.17,43.6,140,8.5,0.41,32,7.17,43.6,140,8.5,0.41,0.101814565,4.286564515,-0.824900357,0.680137879,0.937390062,0.898934374,-0.596895874,1.208255621,2.374840894,-0.426735366,-3.458399648,0.984733268,-0.65386667,1.323577718,2.601507856,-0.467465172,-3.788487001,10,77,4
917,2019,910,1127165.269,1698771.562,1,2,1,3,0,0,0,0,FALSE,6.398441496,0.437340153,-1,2.043627896,2.140982079,0.531250389,0.475693666,12.44957949,FALSE,2.043627896,2.115925913,0.51705249,0.475693666,-1,-1,-1,-2.140982079,-2.511029696,0.491179318,19.4,9.54,12.2,47,11.8,0,0.5,0,0,19.4,9.54,12.2,47,11.8,0.065,2.965273066,2.255493485,2.501435952,3.850147602,2.468099531,-2.733368009,19.4,9.54,12.2,47,11.8,0.088341775,19.4,9.54,12.2,47,11.8,0.076443332,19.4,9.54,12.2,47,11.8,0.055973935,19.4,9.54,12.2,47,11.8,0.054796828,-1.731546544,4.964229603,-0.953683154,0.376562355,0.351554778,1.109218622,0.399439041,0.645381507,1.994093157,0.612045087,-4.760177414,1.215088121,0.437563546,0.70698002,2.184419608,0.670461801,-5.214513095,9,316,4
918,2019,911,1122838.694,1694037.088,1,2,1,3,0,0,0,0,FALSE,7.115373389,0.516112532,1,1.921324456,2.152408752,0.537694103,0.405368767,13.19014354,FALSE,1.921324456,2.091431305,0.503094933,0.405368767,-1,-1,1,2.152408752,0.65242359,-1.290872579,26.8,2.26,24.6,100,13.7,0,0,0,105,26.8,2.26,24.6,100,13.7,0.065,3.288401888,0.815364813,3.202746443,4.605170186,2.617395833,-2.733368009,26.8,2.26,24.6,100,13.7,0.067052242,26.8,2.26,24.6,100,13.7,0.010017622,26.8,2.26,24.6,100,13.7,0.064758549,26.8,2.26,24.6,100,13.7,0.063575131,-0.681276097,5.437451813,-0.991663339,1.745289241,0.474472931,1.326144178,-1.146892896,1.240488734,2.642912477,0.655138124,-4.717790616,1.452718162,-1.25635822,1.358887324,2.895165562,0.717667857,-5.168080684,10,21,1
919,2019,912,1126419.652,1693434.944,1,2,1,3,0,0,0,0,FALSE,7.409473779,0.55140665,1,1.658095544,1.836731386,0.357403515,0.261428552,12.43242586,FALSE,1.658095544,1.815540621,0.345574613,0.261428552,-1,-1,-1,-1.836731386,-1.237200312,0.84811398,22.7,8.02,22.9,67.1,9.4,0,0.6,0,145,22.7,8.02,22.9,67.1,9.4,0.065,3.122364924,2.081938422,3.131136911,4.206184044,2.240709689,-2.733368009,22.7,8.02,22.9,67.1,9.4,0.085927142,22.7,8.02,22.9,67.1,9.4,0.0391561,22.7,8.02,22.9,67.1,9.4,0.064071878,22.7,8.02,22.9,67.1,9.4,0.062927157,-1.173089028,5.253696576,-0.760173118,0.48957044,0.623424395,1.119605503,0.079179,1.128377489,2.203424622,0.237950268,-4.768536881,1.226466379,0.086736249,1.236075608,2.413730739,0.260661458,-5.223670432,10,17,1
920,2019,913,1114503.788,1694553.687,1,2,1,3,0,0,0,0,FALSE,7.293881129,0.539641944,1,1.999733892,2.244137061,0.588515786,0.450430796,12.00997806,FALSE,1.999733892,2.213352929,0.571661005,0.450430796,-1,-1,-1,-2.244137061,-1.993764221,0.240074562,28.8,8.6,14.5,62.6,11.1,0,0,0,0,28.8,8.6,14.5,62.6,11.1,0.065,3.360375387,2.151762203,2.674148649,4.136765278,2.406945108,-2.733368009,28.8,8.6,14.5,62.6,11.1,0.071005648,28.8,8.6,14.5,62.6,11.1,0.049554507,28.8,8.6,14.5,62.6,11.1,0.061328863,28.8,8.6,14.5,62.6,11.1,0.060338684,-1.598680149,5.073088252,-1.034226136,0.597592251,0.674177016,1.373339592,0.164726408,0.687112854,2.149729483,0.419909313,-4.79481765,1.504418147,0.180448739,0.75269442,2.354910661,0.459987606,-5.252459572,9,28,2
921,2019,914,1109749.297,1702130.052,1,2,0,2,0,1,0,1,TRUE,22.35961704,0.988746803,1,3.339883227,3.742029344,0.984408256,0.951604688,13.73154232,TRUE,3.339883227,3.631510322,0.978319565,0.951604688,1,-1,1,3.742029344,0.351017871,2.876161957,49.9,22.49,59.3,123.7,11,1.38,0,0,0,49.9,22.49,59.3,123.7,11,1.38,3.910021003,3.113070766,4.082609306,4.817859279,2.397895273,0.322083499,49.9,22.49,59.3,123.7,11,1.38,49.9,22.49,59.3,123.7,11,1.38,49.9,22.49,59.3,123.7,11,1.38,49.9,22.49,59.3,123.7,11,1.38,-0.081010732,3.370621008,-0.519900242,0.033384399,1.069234358,0.802764482,0.005814245,0.975352785,1.710602758,-0.709361248,-2.785173022,0.87938443,0.006369186,1.068445444,1.873871435,-0.777066314,-3.051004181,9,4,2
